Team_left,Match Up_left,Game Date_left,W/L_left,MIN_left,PTS_left,FGM_left,FGA_left,FG%_left,3PM_left,3PA_left,3P%_left,FTM_left,FTA_left,FT%_left,OREB_left,DREB_left,REB_left,AST_left,TOV_left,STL_left,BLK_left,PF_left,+/-_left,winrate 30_left,winrate 6_left,Team_right,Match Up_right,Game Date_right,W/L_right,MIN_right,PTS_right,FGM_right,FGA_right,FG%_right,3PM_right,3PA_right,3P%_right,FTM_right,FTA_right,FT%_right,OREB_right,DREB_right,REB_right,AST_right,TOV_right,STL_right,BLK_right,PF_right,+/-_right,winrate 30_right,winrate 6_right,Result,Location
HOU,HOU @ MIN,07/25/1999,W,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,PHO,PHO vs. WAS,07/25/1999,W,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,1,0
WAS,WAS @ PHO,07/25/1999,L,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,DET,DET vs. CHA,07/25/1999,L,40,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,0,0
MIN,MIN vs. HOU,07/25/1999,L,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,CHA,CHA @ DET,07/25/1999,W,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,1,1
NYL,NYL @ LAS,07/24/1999,L,45,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,CLE,CLE vs. UTA,07/24/1999,L,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,0,0
ORL,ORL @ SAC,07/24/1999,W,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,LAS,LAS vs. NYL,07/24/1999,W,45,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,1,0
UTA,UTA @ CLE,07/24/1999,W,40,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,SAC,SAC vs. ORL,07/24/1999,L,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,0,0
PHO,PHO vs. ORL,07/23/1999,W,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,ORL,ORL @ PHO,07/23/1999,L,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,0,1
DET,DET @ CLE,07/23/1999,W,40,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,MIN,MIN vs. WAS,07/23/1999,L,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,0,0
WAS,WAS @ MIN,07/23/1999,W,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,HOU,HOU @ CHA,07/23/1999,W,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,1,1
CHA,CHA vs. HOU,07/23/1999,L,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,CLE,CLE vs. DET,07/23/1999,L,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,0,0
NYL,NYL @ SAC,07/22/1999,L,40,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,SAC,SAC vs. NYL,07/22/1999,W,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,1,0
DET,DET vs. UTA,07/21/1999,W,40,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,MIN,MIN @ CHA,07/21/1999,W,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,1,1
LAS,LAS vs. PHO,07/21/1999,W,40,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,PHO,PHO @ LAS,07/21/1999,L,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,0,1
CLE,CLE @ WAS,07/21/1999,W,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,WAS,WAS vs. CLE,07/21/1999,L,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,0,0
UTA,UTA @ DET,07/21/1999,L,40,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,CHA,CHA vs. MIN,07/21/1999,L,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,0,0
NYL,NYL vs. ORL,07/20/1999,W,40,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,ORL,ORL @ NYL,07/20/1999,L,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,0,1
PHO,PHO vs. HOU,07/19/1999,W,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,HOU,HOU @ PHO,07/19/1999,L,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,0,1
UTA,UTA @ CHA,07/19/1999,L,40,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,ORL,ORL @ WAS,07/19/1999,W,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,1,1
WAS,WAS vs. ORL,07/19/1999,L,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,SAC,SAC @ MIN,07/19/1999,L,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,0,1
MIN,MIN vs. SAC,07/19/1999,W,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,CHA,CHA vs. UTA,07/19/1999,W,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,1,0
HOU,HOU @ LAS,07/18/1999,L,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,LAS,LAS vs. HOU,07/18/1999,W,40,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,1,0
UTA,UTA @ NYL,07/18/1999,L,45,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,NYL,NYL vs. UTA,07/18/1999,W,45,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,1,0
WAS,WAS @ CHA,07/17/1999,L,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,DET,DET vs. CLE,07/17/1999,W,40,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,1,0
CLE,CLE @ DET,07/17/1999,L,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,NYL,NYL @ MIN,07/17/1999,L,40,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,0,1
ORL,ORL vs. SAC,07/17/1999,L,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,LAS,LAS @ PHO,07/17/1999,L,40,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,0,1
MIN,MIN vs. NYL,07/17/1999,W,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,SAC,SAC @ ORL,07/17/1999,W,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,1,1
PHO,PHO vs. LAS,07/17/1999,W,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,CHA,CHA vs. WAS,07/17/1999,W,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,1,0
DET,DET @ WAS,07/16/1999,W,40,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,CHA,CHA @ ORL,07/16/1999,W,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,1,1
SAC,SAC @ CLE,07/16/1999,W,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,WAS,WAS vs. DET,07/16/1999,L,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,0,0
CLE,CLE vs. SAC,07/16/1999,L,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,UTA,UTA vs. HOU,07/16/1999,L,45,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,0,0
HOU,HOU @ UTA,07/16/1999,W,45,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,ORL,ORL vs. CHA,07/16/1999,L,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,0,0
CLE,CLE vs. MIN,07/12/1999,W,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,WAS,WAS vs. CHA,07/12/1999,W,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,1,0
ORL,ORL vs. DET,07/12/1999,L,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,PHO,PHO @ UTA,07/12/1999,W,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,1,1
MIN,MIN @ CLE,07/12/1999,L,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,CHA,CHA @ WAS,07/12/1999,L,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,0,1
DET,DET @ ORL,07/12/1999,W,40,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,UTA,UTA vs. PHO,07/12/1999,L,40,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,0,0
HOU,HOU vs. SAC,07/11/1999,W,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,PHO,PHO @ LAS,07/11/1999,L,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,0,1
NYL,NYL vs. MIN,07/11/1999,L,40,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,SAC,SAC @ HOU,07/11/1999,L,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,0,1
MIN,MIN @ NYL,07/11/1999,W,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,LAS,LAS vs. PHO,07/11/1999,W,40,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,1,0
CHA,CHA @ CLE,07/10/1999,L,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,DET,DET vs. WAS,07/10/1999,L,50,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,0,0
ORL,ORL vs. UTA,07/10/1999,W,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,CLE,CLE vs. CHA,07/10/1999,W,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,1,0
WAS,WAS @ DET,07/10/1999,W,50,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,UTA,UTA @ ORL,07/10/1999,L,40,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,0,1
CHA,CHA vs. ORL,07/09/1999,L,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,ORL,ORL @ CHA,07/09/1999,W,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,1,1
